Line#,Date,"Temperature (S-THB 20148981:20147576-1), *C, USDA-WS6","PAR (S-LIA 20148981:20140001-1), uE, USDA-WS6","RH (S-THB 20148981:20147576-2), %, USDA-WS6","Temperature (S-TMB 20148981:20130466-1), *C, USDA-WS6","Solar Radiation (S-LIB 20148981:20142891-1), W/m^2, USDA-WS6","Dew Point (S-THB 20148981:20147576-3), *C, USDA-WS6","Water Content (S-SMD 20148981:20152203-1), m^3/m^3, USDA-WS6","Rain (S-RGB 20148981:20148771-1), mm, USDA-WS6","Battery (RX3000 BATTERY 20148981:20148981-B), V, USDA-WS6"
724,4/26/2018 10:25,19.44,1,97,20.58,1,18.97,0.4346,0,4.346
725,4/26/2018 10:30,19.44,1,97.1,20.58,1,18.99,0.4353,0,4.326
726,4/26/2018 10:35,19.29,1,97.5,20.56,1,18.91,0.436,0,4.316
727,4/26/2018 10:40,19.32,1,98,20.56,1,19.02,0.436,0,4.325
728,4/26/2018 10:45,19.39,1,98.2,20.56,1,19.12,0.436,0,4.328
729,4/26/2018 10:50,19.46,1,98.4,20.56,1,19.23,0.4367,0,4.332
730,4/26/2018 10:55,19.56,1,98.6,20.56,1,19.35,0.4367,0,4.334
731,4/26/2018 11:00,19.65,1,98.5,20.56,1,19.43,0.4373,0,4.337
732,4/26/2018 11:05,19.63,1,98.4,20.58,1,19.39,0.4373,0,4.337
733,4/26/2018 11:10,19.6,1,98.1,20.56,1,19.32,0.4367,0,4.338
734,4/26/2018 11:15,19.6,1,97.9,20.56,1,19.29,0.4373,0,4.34
735,4/26/2018 11:20,19.6,1,97.9,20.56,1,19.29,0.4373,0,4.34
736,4/26/2018 11:25,19.6,1,98,20.58,1,19.3,0.4367,0,4.34
737,4/26/2018 11:30,19.53,1,98.1,20.58,1,19.25,0.4373,0,4.341
738,4/26/2018 11:35,19.58,1,98.1,20.58,1,19.3,0.4373,0,4.341
739,4/26/2018 11:40,19.53,1,97.9,20.58,1,19.22,0.4367,0,4.343
740,4/26/2018 11:45,19.56,1,97.9,20.56,1,19.24,0.4367,0,4.343
741,4/26/2018 11:50,19.46,1,97.7,20.56,1,19.11,0.4367,0,4.343
742,4/26/2018 11:55,19.44,1,97.7,20.56,1,19.09,0.4367,0,4.343
743,4/26/2018 12:00,19.53,1,97.4,20.53,1,19.13,0.4367,0,4.343
744,4/26/2018 12:05,19.58,1,97.1,20.53,1,19.13,0.4367,0,4.343
745,4/26/2018 12:10,19.44,1,97.1,20.53,1,18.99,0.4367,0,4.343
746,4/26/2018 12:15,19.39,1,97.4,20.56,1,18.99,0.4373,0,4.343
747,4/26/2018 12:20,19.56,1,97.8,20.56,1,19.22,0.4373,0,4.343
748,4/26/2018 12:25,19.67,1,98,20.58,1,19.38,0.4373,0,4.343
749,4/26/2018 12:30,19.63,1,98.2,20.6,1,19.36,0.4387,0,4.343
750,4/26/2018 12:35,19.58,1,98.6,20.6,1,19.38,0.4387,0,4.343
751,4/26/2018 12:40,19.53,1,98.6,20.6,1,19.33,0.4387,0.2,4.343
752,4/26/2018 12:45,19.58,1,98.9,20.63,1,19.43,0.4408,0,4.343
753,4/26/2018 12:50,19.53,1,98.9,20.63,1,19.38,0.4416,0,4.343
754,4/26/2018 12:55,19.51,1,99,20.63,1,19.37,0.4416,0,4.343
755,4/26/2018 13:00,19.53,1,99.1,20.63,1,19.41,0.4444,0,4.343
756,4/26/2018 13:05,19.41,1,99.2,20.63,1,19.31,0.4486,0.2,4.343
757,4/26/2018 13:10,19.32,1,99.2,20.63,1,19.21,0.4493,0,4.343
758,4/26/2018 13:15,19.08,1,99.2,20.6,1,18.98,0.4493,0,4.343
759,4/26/2018 13:20,19.08,1,99.3,20.6,1,18.99,0.45,0,4.343
760,4/26/2018 13:25,19.08,1,99.5,20.6,1,19.02,0.45,0,4.343
761,4/26/2018 13:30,19.08,1,99.5,20.58,1,19.02,0.4507,0,4.343
762,4/26/2018 13:35,19.17,1,99.5,20.56,1,19.12,0.45,0,4.343
763,4/26/2018 13:40,19.17,1,99.5,20.51,1,19.12,0.4507,0,4.341
764,4/26/2018 13:45,19.2,1,99.5,20.44,1,19.14,0.4514,0,4.341
765,4/26/2018 13:50,19.13,1,99.5,20.46,1,19.07,0.4529,0,4.343
766,4/26/2018 13:55,19.03,1,99.5,20.48,1,18.98,0.4543,0.2,4.341
767,4/26/2018 14:00,18.89,1,99.6,20.51,1,18.85,0.455,0,4.341
768,4/26/2018 14:05,18.87,1,99.8,20.51,1,18.86,0.455,0,4.341
769,4/26/2018 14:10,18.89,1,99.8,20.46,1,18.88,0.4543,0,4.341
770,4/26/2018 14:15,18.89,1,99.8,20.44,1,18.88,0.4536,0,4.341
771,4/26/2018 14:20,18.84,1,99.7,20.44,1,18.82,0.4536,0,4.341
772,4/26/2018 14:25,18.79,1,99.7,20.41,1,18.77,0.4536,0,4.338
773,4/26/2018 14:30,18.68,1,99.4,20.39,1,18.6,0.4529,0,4.317
774,4/26/2018 14:35,18.63,1,99.4,20.39,1,18.56,0.4536,0,4.305
775,4/26/2018 14:40,18.68,1,99.4,20.36,1,18.6,0.4536,0,4.314
776,4/26/2018 14:45,18.75,1,99.4,20.36,1,18.68,0.4536,0,4.319
777,4/26/2018 14:50,18.7,1,99.2,20.36,1,18.6,0.4529,0,4.323
778,4/26/2018 14:55,18.6,1,99.4,20.36,1,18.53,0.4536,0,4.326
779,4/26/2018 15:00,18.68,1,99.5,20.36,1,18.62,0.4536,0,4.328
780,4/26/2018 15:05,18.7,1,99.6,20.36,1,18.66,0.4529,0,4.329
781,4/26/2018 15:10,18.65,1,99.6,20.36,1,18.61,0.4521,0,4.331
782,4/26/2018 15:15,18.75,1,99.7,20.34,1,18.72,0.4529,0,4.331
783,4/26/2018 15:20,18.72,1,99.7,20.34,1,18.7,0.4529,0,4.332
784,4/26/2018 15:25,18.63,1,99.6,20.36,1,18.59,0.4536,0,4.334
785,4/26/2018 15:30,18.63,1,99.7,20.36,1,18.6,0.4536,0,4.334
786,4/26/2018 15:35,18.6,1,99.7,20.34,1,18.58,0.4536,0,4.334
787,4/26/2018 15:40,18.68,1,99.7,20.34,1,18.65,0.4536,0,4.334
788,4/26/2018 15:45,18.58,1,99.6,20.32,1,18.54,0.4529,0,4.335
789,4/26/2018 15:50,18.6,1,99.7,20.32,1,18.58,0.4529,0.2,4.335
790,4/26/2018 15:55,18.58,1,99.7,20.29,1,18.56,0.4543,0,4.335
791,4/26/2018 16:00,18.53,4,99.7,20.29,2,18.51,0.455,0,4.335
792,4/26/2018 16:05,18.46,6,99.7,20.27,3,18.44,0.455,0,4.337
793,4/26/2018 16:10,18.49,9,99.8,20.27,4,18.48,0.4557,0,4.338
794,4/26/2018 16:15,18.58,11,99.9,20.25,6,18.59,0.4565,0,4.341
795,4/26/2018 16:20,18.65,16,99.9,20.25,6,18.66,0.4565,0,4.346
796,4/26/2018 16:25,18.7,34,99.9,20.22,14,18.71,0.455,0,4.349
797,4/26/2018 16:30,18.82,34,99.9,20.22,13,18.83,0.455,0,4.359
798,4/26/2018 16:35,18.87,41,100,20.22,17,18.89,0.4543,0,4.371
799,4/26/2018 16:40,18.91,49,100,20.25,23,18.94,0.4543,0,4.386
800,4/26/2018 16:45,18.98,46,100,20.25,22,19.01,0.4536,0,4.402
801,4/26/2018 16:50,19.06,49,100,20.27,23,19.08,0.4536,0,4.421
802,4/26/2018 16:55,19.1,59,100,20.29,28,19.13,0.4536,0,4.441
803,4/26/2018 17:00,19.17,91,100,20.32,44,19.2,0.4529,0,4.447
804,4/26/2018 17:05,19.2,69,100,20.32,33,19.22,0.4529,0.2,4.441
805,4/26/2018 17:10,19.25,41,100,20.34,19,19.27,0.455,0,4.433
806,4/26/2018 17:15,19.22,41,100,20.36,18,19.25,0.4557,0,4.424
807,4/26/2018 17:20,19.29,94,100,20.36,43,19.32,0.4557,0,4.42
808,4/26/2018 17:25,19.37,61,100,20.36,29,19.39,0.4572,0,4.412
809,4/26/2018 17:30,19.37,66,100,20.39,31,19.39,0.4572,0.2,4.408
810,4/26/2018 17:35,19.39,126,100,20.39,58,19.41,0.4572,0,4.403
811,4/26/2018 17:40,19.39,184,100,20.39,86,19.41,0.4586,0,4.398
812,4/26/2018 17:45,19.53,206,100,20.39,97,19.56,0.4586,0.2,4.433
813,4/26/2018 17:50,19.6,201,100,20.39,94,19.63,0.4586,0,4.471
814,4/26/2018 17:55,19.63,239,100,20.41,113,19.65,0.4593,0,4.466
815,4/26/2018 18:00,19.77,284,100,20.41,136,19.8,0.4593,0,4.453
816,4/26/2018 18:05,19.96,344,100,20.44,163,19.99,0.4586,0,4.445
817,4/26/2018 18:10,20.08,354,100,20.46,168,20.11,0.4586,0,4.438
818,4/26/2018 18:15,20.22,269,100,20.48,131,20.25,0.4579,0,4.432
819,4/26/2018 18:20,20.29,196,100,20.53,97,20.32,0.4572,0,4.426
820,4/26/2018 18:25,20.29,161,99.9,20.56,74,20.3,0.4572,0,4.418
821,4/26/2018 18:30,20.29,161,99.8,20.58,71,20.29,0.4565,0,4.394
822,4/26/2018 18:35,20.34,134,99.9,20.6,59,20.35,0.4572,0.2,4.414
823,4/26/2018 18:40,20.29,236,99.8,20.63,107,20.29,0.4593,0,4.471
824,4/26/2018 18:45,20.32,149,99.8,20.63,69,20.31,0.4608,0,4.475
825,4/26/2018 18:50,20.39,304,99.9,20.65,139,20.4,0.46,0.2,4.463
826,4/26/2018 18:55,20.36,224,99.9,20.65,102,20.38,0.4615,0,4.453
827,4/26/2018 19:00,20.6,414,99.8,20.67,193,20.6,0.4608,0.2,4.445
828,4/26/2018 19:05,20.67,506,99.7,20.7,238,20.65,0.4593,0,4.439
829,4/26/2018 19:10,21.2,651,99.8,20.72,316,21.19,0.4593,0,4.433
830,4/26/2018 19:15,21.32,679,99.7,20.79,333,21.3,0.4586,0,4.427
831,4/26/2018 19:20,21.6,759,99.4,20.84,369,21.54,0.4579,0,4.423
832,4/26/2018 19:25,21.99,599,99.3,20.91,299,21.9,0.4579,0,4.418
833,4/26/2018 19:30,21.82,571,99,20.96,276,21.68,0.4572,0,4.414
834,4/26/2018 19:35,22.15,656,99,21.03,311,22.02,0.4565,0,4.409
835,4/26/2018 19:40,22.68,1014,98.6,21.1,479,22.48,0.4572,0,4.406
836,4/26/2018 19:45,22.49,436,98.3,21.17,208,22.24,0.4565,0,4.403
837,4/26/2018 19:50,22.25,544,98.3,21.22,261,22,0.4557,0,4.398
838,4/26/2018 19:55,22.25,489,98.1,21.25,238,21.96,0.455,0,4.429
839,4/26/2018 20:00,22.08,526,97.7,21.27,247,21.73,0.455,0,4.471
840,4/26/2018 20:05,22.18,594,97.3,21.29,276,21.76,0.4536,0,4.472
841,4/26/2018 20:10,22.15,291,97.2,21.32,139,21.72,0.4543,0,4.457
842,4/26/2018 20:15,21.53,429,97,21.34,201,21.06,0.4543,0,4.448
843,4/26/2018 20:20,21.39,439,97.1,21.34,203,20.94,0.4536,0,4.439
844,4/26/2018 20:25,21.27,441,97.1,21.34,208,20.82,0.4543,0,4.433
845,4/26/2018 20:30,21.17,329,97.1,21.34,154,20.72,0.4543,0,4.427
846,4/26/2018 20:35,21.34,484,97.6,21.34,224,20.97,0.4543,0,4.421
847,4/26/2018 20:40,21.39,434,97.7,21.34,201,21.04,0.455,0.2,4.418
848,4/26/2018 20:45,21.51,451,97.9,21.34,213,21.19,0.4557,0,4.414
849,4/26/2018 20:50,21.56,579,97.7,21.37,271,21.21,0.4557,0,4.409
850,4/26/2018 20:55,21.8,569,98,21.39,274,21.49,0.4565,0,4.406
851,4/26/2018 21:00,21.53,459,98,21.41,218,21.23,0.4572,0,4.403
852,4/26/2018 21:05,21.37,576,98,21.46,274,21.06,0.4572,0,4.4
853,4/26/2018 21:10,21.82,1049,98,21.49,501,21.52,0.4572,0,4.421
854,4/26/2018 21:15,21.68,609,97.5,21.51,289,21.29,0.4572,0,4.462
855,4/26/2018 21:20,22.03,466,97.9,21.53,222,21.72,0.4565,0,4.474
856,4/26/2018 21:25,21.7,719,97.3,21.56,343,21.28,0.4565,0,4.457
857,4/26/2018 21:30,22.06,959,96.6,21.56,469,21.52,0.4557,0,4.447
858,4/26/2018 21:35,22.42,651,96.3,21.6,309,21.83,0.4557,0.2,4.439
859,4/26/2018 21:40,22.15,739,96.6,21.63,353,21.62,0.4557,0,4.433
860,4/26/2018 21:45,22.75,864,96.2,21.63,413,22.15,0.455,0,4.427
861,4/26/2018 21:50,22.7,729,96.4,21.65,346,22.13,0.4543,0,4.423
862,4/26/2018 21:55,22.37,631,95.5,21.68,297,21.64,0.455,0,4.418
863,4/26/2018 22:00,22.25,421,96,21.7,197,21.61,0.4543,0,4.414
864,4/26/2018 22:05,21.8,209,96.7,21.68,102,21.28,0.4529,0,4.411
865,4/26/2018 22:10,20.98,524,97.8,21.63,241,20.65,0.4529,0,4.406
866,4/26/2018 22:15,20.94,469,98,21.56,219,20.64,0.4529,0,4.403
867,4/26/2018 22:20,21.32,504,98.6,21.56,237,21.12,0.4529,0,4.4
868,4/26/2018 22:25,21.06,519,98.3,21.56,243,20.8,0.4536,0,4.406
869,4/26/2018 22:30,21.22,539,98.5,21.53,249,21,0.4536,0,4.397
870,4/26/2018 22:35,21.08,414,98.5,21.56,193,20.86,0.4536,0,4.424
871,4/26/2018 22:40,21.13,664,98.5,21.53,308,20.91,0.4543,0,4.472
872,4/26/2018 22:45,21.1,599,98.4,21.53,277,20.87,0.4536,0,4.478
873,4/26/2018 22:50,21.34,764,98.1,21.56,356,21.06,0.4536,0,4.465
874,4/26/2018 22:55,21.51,661,98.1,21.58,313,21.22,0.4536,0,4.453
875,4/26/2018 23:00,21.77,739,98,21.6,348,21.47,0.4536,0,4.445
876,4/26/2018 23:05,21.68,396,98.1,21.65,197,21.39,0.4536,0,4.438
877,4/26/2018 23:10,21.8,394,98,21.68,203,21.49,0.4536,0,4.432
878,4/26/2018 23:15,21.82,741,97.5,21.7,354,21.43,0.4536,0,4.427
879,4/26/2018 23:20,22.08,799,97.6,21.72,378,21.71,0.4529,0,4.421
880,4/26/2018 23:25,22.13,361,97,21.75,178,21.66,0.4536,0,4.418
881,4/26/2018 23:30,22.2,644,96.8,21.75,297,21.7,0.4529,0,4.414
882,4/26/2018 23:35,22.25,544,96.5,21.75,254,21.7,0.4521,0,4.411
883,4/26/2018 23:40,22.56,654,96.6,21.77,301,22.02,0.4529,0,4.406
884,4/26/2018 23:45,22.68,531,96.8,21.77,247,22.18,0.4521,0,4.403
885,4/26/2018 23:50,22.35,216,96.5,21.82,106,21.79,0.4521,0,4.4
886,4/26/2018 23:55,21.84,834,96.6,21.84,387,21.31,0.4521,0,4.414
887,4/27/2018 0:00,21.96,691,96.9,21.87,318,21.48,0.4521,0,4.453
888,4/27/2018 0:05,22.11,556,97,21.89,262,21.64,0.4521,0,4.469
889,4/27/2018 0:10,21.91,639,96.9,21.91,299,21.43,0.4521,0.2,4.45
890,4/27/2018 0:15,22.01,469,97.3,21.91,217,21.59,0.4521,0,4.441
891,4/27/2018 0:20,21.72,491,97.1,21.94,228,21.27,0.4521,0,4.435
892,4/27/2018 0:25,21.58,734,97.2,21.94,344,21.15,0.4529,0,4.427
893,4/27/2018 0:30,22.01,791,97.4,21.94,373,21.61,0.4536,0,4.424
894,4/27/2018 0:35,22.11,804,96.9,21.94,378,21.62,0.4529,0,4.418
895,4/27/2018 0:40,22.18,736,96.8,21.94,344,21.67,0.4536,0,4.415
896,4/27/2018 0:45,22.03,759,96.7,21.94,356,21.51,0.4529,0,4.411
897,4/27/2018 0:50,22.44,641,96.8,21.96,301,21.94,0.4529,0,4.408
898,4/27/2018 0:55,22.35,671,96.7,21.96,313,21.82,0.4529,0,4.405
899,4/27/2018 1:00,22.25,576,96.4,21.96,264,21.68,0.4521,0,4.402
900,4/27/2018 1:05,22.18,599,96.4,21.99,272,21.61,0.4521,0,4.406
901,4/27/2018 1:10,22.37,846,96.5,21.99,392,21.81,0.4521,0,4.447
902,4/27/2018 1:15,22.8,934,95.8,21.99,428,22.12,0.4514,0,4.471
903,4/27/2018 1:20,23.06,751,95.7,22.01,341,22.37,0.4507,0,4.453
904,4/27/2018 1:25,23.06,489,95.1,22.03,229,22.27,0.4507,0,4.444
905,4/27/2018 1:30,22.78,354,94.8,22.06,173,21.93,0.45,0,4.436
906,4/27/2018 1:35,21.89,134,94.5,22.06,67,21,0.4493,0,4.43
907,4/27/2018 1:40,21.25,81,96.6,21.96,38,20.71,0.4493,0,4.426
908,4/27/2018 1:45,21.1,76,97.8,21.87,33,20.77,0.45,0,4.421
909,4/27/2018 1:50,20.91,106,98.2,21.8,46,20.65,0.4486,0,4.415
910,4/27/2018 1:55,20.82,169,98.5,21.75,72,20.6,0.4493,0.2,4.412
911,4/27/2018 2:00,20.82,151,98.9,21.7,66,20.67,0.4507,0,4.409
912,4/27/2018 2:05,20.75,201,99,21.65,88,20.61,0.4521,0,4.405
913,4/27/2018 2:10,20.75,146,99.2,21.63,64,20.64,0.4543,0,4.403
914,4/27/2018 2:15,20.77,144,99.3,21.63,63,20.68,0.455,0.2,4.4
915,4/27/2018 2:20,20.82,119,99.4,21.6,54,20.75,0.4565,0,4.418
916,4/27/2018 2:25,20.7,71,99.4,21.6,36,20.63,0.4572,0,4.45
917,4/27/2018 2:30,20.65,86,99.6,21.58,43,20.61,0.4572,0.2,4.441
918,4/27/2018 2:35,20.56,119,99.6,21.58,56,20.52,0.4579,0,4.403
919,4/27/2018 2:40,20.63,61,99.9,21.56,31,20.64,0.4579,0,4.403
920,4/27/2018 2:45,20.67,89,99.8,21.53,42,20.67,0.4579,0,4.4
921,4/27/2018 2:50,20.65,99,99.9,21.56,44,20.66,0.4586,0.2,4.403
922,4/27/2018 2:55,20.65,99,100,21.53,46,20.68,0.4593,0,4.435
923,4/27/2018 3:00,20.58,166,99.9,21.53,78,20.59,0.4593,0,4.466
924,4/27/2018 3:05,20.63,124,100,21.53,58,20.65,0.4593,0,4.466
925,4/27/2018 3:10,20.58,99,99.9,21.51,46,20.59,0.4593,0.2,4.451
926,4/27/2018 3:15,20.65,84,100,21.51,38,20.68,0.4586,0,4.444
927,4/27/2018 3:20,20.65,44,100,21.51,19,20.68,0.4579,0,4.436
928,4/27/2018 3:25,20.67,51,100,21.51,22,20.7,0.4586,0,4.432
929,4/27/2018 3:30,20.58,69,99.9,21.49,29,20.59,0.4593,0.2,4.426
930,4/27/2018 3:35,20.36,66,100,21.49,28,20.39,0.4593,0,4.423
931,4/27/2018 3:40,20.25,44,100,21.46,19,20.27,0.4608,0.2,4.418
932,4/27/2018 3:45,20.2,24,100,21.41,11,20.23,0.46,0,4.415
933,4/27/2018 3:50,20.15,24,100,21.39,11,20.18,0.4593,0,4.412
934,4/27/2018 3:55,20.17,21,100,21.37,9,20.2,0.46,0,4.408
935,4/27/2018 4:00,20.17,19,100,21.37,9,20.2,0.4593,0.2,4.406
936,4/27/2018 4:05,20.25,21,100,21.34,11,20.27,0.4593,0,4.402
937,4/27/2018 4:10,20.25,21,100,21.32,11,20.27,0.4593,0,4.4
938,4/27/2018 4:15,20.17,16,100,21.32,8,20.2,0.4586,0,4.398
939,4/27/2018 4:20,20.08,14,100,21.29,7,20.11,0.4579,0,4.4
940,4/27/2018 4:25,20.06,9,100,21.29,4,20.08,0.4579,0,4.405
941,4/27/2018 4:30,20.06,6,100,21.27,3,20.08,0.4579,0,4.408
942,4/27/2018 4:35,20.01,1,100,21.25,1,20.03,0.4572,0,4.406
943,4/27/2018 4:40,19.98,1,100,21.22,1,20.01,0.4579,0,4.403
944,4/27/2018 4:45,20.01,1,100,21.22,1,20.03,0.4586,0,4.398
945,4/27/2018 4:50,20.01,1,100,21.2,1,20.03,0.4579,0.2,4.395
946,4/27/2018 4:55,19.91,1,100,21.17,1,19.94,0.4593,0,4.394
947,4/27/2018 5:00,19.94,1,100,21.17,1,19.96,0.4593,0,4.392
948,4/27/2018 5:05,19.94,1,100,21.15,1,19.96,0.4593,0,4.391
949,4/27/2018 5:10,19.86,1,100,21.15,1,19.89,0.4593,0,4.388
950,4/27/2018 5:15,19.82,1,100,21.13,1,19.84,0.4593,0.2,4.386
951,4/27/2018 5:20,19.72,1,100,21.1,1,19.75,0.4593,0,4.385
952,4/27/2018 5:25,19.65,1,100,21.08,1,19.68,0.4593,0,4.383
953,4/27/2018 5:30,19.6,1,100,21.06,1,19.63,0.4586,0,4.383
954,4/27/2018 5:35,19.58,1,100,21.03,1,19.61,0.4579,0,4.382
955,4/27/2018 5:40,19.6,1,100,21.03,1,19.63,0.4586,0,4.38
956,4/27/2018 5:45,19.53,1,100,21.01,1,19.56,0.4579,0,4.379
957,4/27/2018 5:50,19.56,1,100,20.98,1,19.58,0.4579,0,4.377
958,4/27/2018 5:55,19.48,1,100,20.96,1,19.51,0.4586,0,4.376
959,4/27/2018 6:00,19.46,1,100,20.94,1,19.49,0.4579,0,4.376
960,4/27/2018 6:05,19.44,1,100,20.94,1,19.46,0.4579,0,4.374
961,4/27/2018 6:10,19.41,1,100,20.91,1,19.44,0.4579,0,4.374
962,4/27/2018 6:15,19.37,1,100,20.91,1,19.39,0.4572,0,4.373
963,4/27/2018 6:20,19.39,1,100,20.91,1,19.41,0.4565,0,4.373
964,4/27/2018 6:25,19.34,1,100,20.89,1,19.37,0.4565,0,4.367
965,4/27/2018 6:30,19.34,1,100,20.86,1,19.37,0.4565,0,4.349
966,4/27/2018 6:35,19.27,1,100,20.86,1,19.3,0.4543,0.2,4.331
967,4/27/2018 6:40,19.25,1,100,20.84,1,19.27,0.4557,0,4.34
968,4/27/2018 6:45,19.27,1,100,20.82,1,19.3,0.4557,0,4.343
969,4/27/2018 6:50,19.27,1,100,20.79,1,19.3,0.4557,0,4.346
970,4/27/2018 6:55,19.34,1,100,20.77,1,19.37,0.4557,0,4.349
971,4/27/2018 7:00,19.34,1,100,20.75,1,19.37,0.4579,0,4.349
972,4/27/2018 7:05,19.27,1,100,20.7,1,19.3,0.4579,0,4.35
973,4/27/2018 7:10,19.1,1,99.7,20.67,1,19.08,0.4579,0,4.35
974,4/27/2018 7:15,19.06,1,99.8,20.67,1,19.05,0.4579,0,4.352
975,4/27/2018 7:20,19.03,1,99.8,20.65,1,19.03,0.4572,0,4.352
976,4/27/2018 7:25,19.06,1,99.8,20.65,1,19.05,0.4565,0,4.352
977,4/27/2018 7:30,19.01,1,99.8,20.65,1,19,0.4565,0,4.352
978,4/27/2018 7:35,19.06,1,99.7,20.63,1,19.03,0.4565,0,4.352
979,4/27/2018 7:40,19.08,1,99.4,20.6,1,19.01,0.4557,0,4.352
980,4/27/2018 7:45,19.03,1,99.5,20.6,1,18.98,0.4557,0,4.352
981,4/27/2018 7:50,18.96,1,99.4,20.6,1,18.89,0.4557,0,4.352
982,4/27/2018 7:55,18.89,1,99.5,20.58,1,18.83,0.455,0,4.352
983,4/27/2018 8:00,18.89,1,99.3,20.56,1,18.8,0.4543,0,4.352
984,4/27/2018 8:05,18.89,1,99.1,20.53,1,18.77,0.4543,0,4.352
985,4/27/2018 8:10,18.89,1,99,20.53,1,18.75,0.4543,0,4.352
986,4/27/2018 8:15,18.84,1,98.9,20.53,1,18.69,0.4536,0,4.352
987,4/27/2018 8:20,18.94,1,98.8,20.51,1,18.77,0.4536,0,4.352
988,4/27/2018 8:25,19.03,1,98.2,20.48,1,18.77,0.4536,0,4.352
989,4/27/2018 8:30,19.03,1,97.9,20.46,1,18.72,0.4536,0,4.35
990,4/27/2018 8:35,19.08,1,97.6,20.44,1,18.72,0.4529,0,4.35
991,4/27/2018 8:40,19.06,1,97.5,20.44,1,18.68,0.4529,0,4.35
992,4/27/2018 8:45,19.01,1,97.5,20.44,1,18.63,0.4521,0,4.35
993,4/27/2018 8:50,19.01,1,97.5,20.44,1,18.63,0.4521,0,4.35
994,4/27/2018 8:55,19.1,1,97.5,20.41,1,18.72,0.4507,0,4.35
995,4/27/2018 9:00,19.08,1,97.2,20.41,1,18.65,0.4514,0,4.35
996,4/27/2018 9:05,19.08,1,97.6,20.41,1,18.72,0.4507,0,4.35
997,4/27/2018 9:10,19.08,1,97.6,20.41,1,18.72,0.45,0,4.35
998,4/27/2018 9:15,19.13,1,97.6,20.41,1,18.76,0.45,0,4.35
999,4/27/2018 9:20,19.08,1,97.7,20.41,1,18.73,0.45,0,4.35
1000,4/27/2018 9:25,19.1,1,97.8,20.44,1,18.77,0.45,0,4.35
1001,4/27/2018 9:30,18.98,1,97.9,20.44,1,18.67,0.4486,0,4.349
1002,4/27/2018 9:35,19.06,1,97.9,20.41,1,18.74,0.4486,0,4.349
1003,4/27/2018 9:40,19.01,1,98,20.41,1,18.71,0.4493,0,4.349
1004,4/27/2018 9:45,19.01,1,98.1,20.41,1,18.73,0.4486,0,4.349
1005,4/27/2018 9:50,19.03,1,98.1,20.41,1,18.75,0.4486,0,4.349
1006,4/27/2018 9:55,19.15,1,97.6,20.39,1,18.79,0.4486,0,4.349
1007,4/27/2018 10:00,19.22,1,97.5,20.39,1,18.84,0.4486,0,4.347
1008,4/27/2018 10:05,19.15,1,97.6,20.39,1,18.79,0.4478,0,4.347
1009,4/27/2018 10:10,19.1,1,97.8,20.41,1,18.77,0.4478,0,4.347
1010,4/27/2018 10:15,19.01,1,98,20.41,1,18.71,0.4478,0,4.347
1011,4/27/2018 10:20,18.89,1,98.2,20.39,1,18.62,0.4478,0,4.347
1012,4/27/2018 10:25,18.79,1,98.5,20.39,1,18.58,0.4486,0.2,4.343
1013,4/27/2018 10:30,18.75,1,98.6,20.36,1,18.55,0.4493,0,4.322
1014,4/27/2018 10:35,18.89,1,98.3,20.32,1,18.64,0.45,0,4.31
1015,4/27/2018 10:40,18.82,1,98.4,20.32,1,18.58,0.4493,0,4.32
1016,4/27/2018 10:45,18.75,1,98.5,20.32,1,18.53,0.4493,0,4.325
1017,4/27/2018 10:50,18.79,1,98.7,20.32,1,18.61,0.4493,0,4.328
1018,4/27/2018 10:55,18.75,1,98.7,20.29,1,18.56,0.4493,0,4.329
1019,4/27/2018 11:00,18.79,1,98.7,20.29,1,18.61,0.4486,0,4.332
1020,4/27/2018 11:05,18.77,1,98.5,20.29,1,18.55,0.4493,0,4.334
1021,4/27/2018 11:10,18.77,1,98.5,20.29,1,18.55,0.4493,0,4.335
1022,4/27/2018 11:15,18.89,1,98.5,20.27,1,18.67,0.4486,0,4.335
1023,4/27/2018 11:20,18.87,1,98.2,20.27,1,18.6,0.4486,0,4.337
1024,4/27/2018 11:25,18.87,1,98.1,20.27,1,18.58,0.4486,0,4.337
1025,4/27/2018 11:30,18.94,1,97.9,20.27,1,18.62,0.4486,0,4.338
1026,4/27/2018 11:35,18.96,1,97.7,20.27,1,18.61,0.4478,0,4.338
1027,4/27/2018 11:40,19.13,1,97.1,20.25,1,18.68,0.4478,0,4.338
1028,4/27/2018 11:45,19.08,1,97.1,20.25,1,18.63,0.4478,0,4.338
1029,4/27/2018 11:50,19.03,1,97,20.25,1,18.57,0.4478,0,4.338
1030,4/27/2018 11:55,19.01,1,96.9,20.25,1,18.53,0.4478,0,4.338
1031,4/27/2018 12:00,19.06,1,97,20.25,1,18.59,0.4471,0,4.338
1032,4/27/2018 12:05,19.06,1,97,20.25,1,18.59,0.4478,0,4.338
1033,4/27/2018 12:10,19.08,1,96.8,20.27,1,18.58,0.4478,0,4.34
1034,4/27/2018 12:15,19.06,1,96.8,20.25,1,18.56,0.4478,0,4.34
1035,4/27/2018 12:20,19.01,1,96.9,20.25,1,18.53,0.4471,0,4.34
1036,4/27/2018 12:25,18.91,1,97.2,20.25,1,18.48,0.4478,0,4.34
1037,4/27/2018 12:30,18.89,1,97.4,20.25,1,18.49,0.4471,0,4.34
